	0	1	2	FoPHepN4_cfDNA_D10.chm13	FoPHepN1_cfDNA_D20.chm13	FoPHepN2_cfDNA_D10.chm13	FoPHepN1_cfDNA_D0.chm13	FoPHepN1_cfDNA_D10.chm13	FoPHepN4_cfDNA_D20.chm13	FoPHepN1_gDNA_D10.chm13	FoPHepN4_gDNA_D10.chm13	FoPHepN3_gDNA_D20.chm13	FoPHepN2_gDNA_D0.chm13	FoPHepN3_cfDNA_D10.chm13	FoPHepN3_cfDNA_D0.chm13	FoPHepN4_gDNA_D20.chm13	FoPHepN3_cfDNA_D20.chm13	FoPHepN1_gDNA_D0.chm13	FoPHepN2_gDNA_D20.chm13	FoPHepN4_gDNA_D0.chm13	FoPHepN2_cfDNA_D20.chm13	FoPHepN2_gDNA_D10.chm13	FoPHepN1_gDNA_D20.chm13	FoPHepN2_cfDNA_D0.chm13	FoPHepN4_cfDNA_D0.chm13
1976	chr11	3500354	3500631	0	0	0.01785714286	0.09721666667	0.09090909091	0	0	0	0.04847142857	0.2215071429	0	0.2698928571	0	0	0.1738142857	0	0.09728571429	0	0	0	0.2363928571	0.1579071429
1977	chr11	3853278	3853379	0.75	0.4	1	1	0.86286	0.6111	1	1	0.666675	0.89998	0.76666	0.97648	0.58334	0.96	1	0.625	1	0.28666	0.8	0.11666	1	1
1978	chr11	3861799	3862081	0.2857142857	0.3642777778	0.2351888889	0.2037	0.2465555556	0.2638833333	0.3518444444	0.3333333333	0.2718111111	0.4037	0.2778111111	0.2850555556	0.2037	0.3425888889	0.2518555556	0.2962888889	0.2222111111	0.1111111111	0.2907444444	0.2222222222	0.3133333333	0.291
1979	chr11	3921487	3921704	0	0.36667	0.2963	0.3148222222	0.38833	0.20833	0.2	0.2	0.1666666667	0.25833	0.33012	0.38851	0.22	0.15	0.27194	0.2	0.395	0.23333	0.28156	0.13606	0.35095	0.35833
1980	chr11	5742568	5743198	0.1153846154	0.0303	0.1363636364	0.2083416667	0.05555555556	0.1115384615	0.09090909091	0.1115384615	0.09090909091	0.09090909091	0	0.2529	0.1208769231	0.1111083333	0.1423076923	0.07692307692	0.1377384615	0.04166666667	0.1179461538	0.04303846154	0.2208769231	0.1616923077
1981	chr11	6374295	6374515	0.2381	0.09375	0.0625	0.3571428571	0.1875	0	0.0833375	0.03125	0.1428571429	0.1416625	0.1875	0.210575	0.03125	0.03125	0.164875	0.0416625	0.0416625	0.09375	0.0625	0.0892875	0.1567375	0.1708375
1982	chr11	6677243	6678074	0.08888666667	0	0.1398166667	0.2666666667	0.24	0.01851666667	0.05882352941	0	0.007145	0.253335	0.1366666667	0.14877	0.04381	0	0.148215	0.05882352941	0.145835	0	0.0375	0.055835	0.15	0.162995
1983	chr11	7569845	7569987	0.5	0.58335	0.875	0.875	0.666675	0.625	1	0.775	0.758325	0.95	0.866675	0.940725	0.8125	0.791675	0.96875	0.728575	0.875	0.436325	0.884725	0.575	0.909725	0.71875
1984	chr11	7724177	7724341	0.25	0.4	0.25	0.2	0.5238142857	0.3333333333	0.3333428571	0.2119	0.1142857143	0.2857142857	0.4285571429	0.6003428571	0.2095142857	0.5952428571	0.55	0.2530714286	0.3055666667	0.4	0.3129285714	0.2496714286	0.4938857143	0.4602571429
1985	chr11	8800197	8800342	0.3333		0.76666	0.91	0.81666	0.63666	1	0.43334	0.84	0.93334	0.7778	0.94048	0.75	1	0.96666	0.8476	0.83334	0.60668	1	0.61142	0.97778	0.97142
1986	chr11	8996076	8996184	0	0	0.183925	0.1291625	0.1666625	0.0416625	0.25	0	0.05	0	0.0178625	0.0491125	0.25	0.2291625	0.0979125	0.060725	0.0763875	0.0416625	0.0520875	0.14375	0.1730625	0.0855375
1987	chr11	9545069	9547236	0.0101010101	0.04938271605	0.02298850575	0.0480220339	0.01394591837	0.02272727273	0.02327297297	0.01732413793	0.01540588235	0.025	0.02102072072	0.01582764228	0.01916190476	0.001225490196	0.0358974359	0.01058770492	0.00289826087	0.01401153846	0.02359823009	0.0136984	0.009758064516	0.01120689655
1988	chr11	12785124	12785359	0.6666666667		0.6389	1	0.46668	0.1388833333	0.8	0.3055666667	0.2222333333	0.65	0.47666	0.7	0.3384333333	0.5	0.6777833333	0.333325	0.5666666667	0.2416666667	0.3287	0.3583333333	0.6218166667	0.7333333333
1989	chr11	12917250	12917375	0.5	0.375		1	0.791675	0.25	1	1	0.125		0.620825	0.94375	0.541675	0.8333333333	0.625	0.39465	1	0.625	0.75	0.367575	0.864575	0.95
1990	chr11	13056648	13057041	0.1666666667	0.4	0.1358	0.1547666667	0.1875	0.1666625	0.08147777778	0.1111111111	0.01852222222	0.0625	0.0416625	0.2127	0.1158777778	0.1296222222	0.1	0.08995555556	0.2265888889	0.05555555556	0.05555555556	0.06481111111	0.2333333333	0.1607111111
1991	chr11	14595596	14595968	0		0.2142857143	0.2285714286	0.09524285714	0	0	0.2190571429	0	0.04761428571	0.05714285714	0.05987142857	0.08571428571	0.08333333333	0.13055	0	0.08842857143	0	0.08095714286	0.02041428571	0.05798571429	0.1334
1992	chr11	14987334	14988902	0	0	0.1225834951	0.0737704918	0.01568470588	0.04915757576	0.02630686275	0.01530510204	0.01062058824	0.02186435644	0.2646935484	0.02758715596	0.0383137931	0.02222222222	0.1049590476	0.01506826923	0.03397403846	0.0204245098	0.01082474227	0.009524	0.04448785047	0.06327087379
1993	chr11	15001356	15001617	0.213328	0.2941176471	0.3333391304	0.425	0.3121181818	0.4265444444	0	0.5625	0	0.479332	0.125	0.2998892857	0.4394736842	0.5166666667	0.341665	0.4055041667	0.2894736842	0.60417	0.4511923077	0.3091259259	0.3487285714	0.2901384615
1994	chr11	16912648	16912785	0.75		1		1	0.86	0.86668	0.95	0.8	0.9	0.87	1	1	0.8	0.90476	0.9396	0.95	0.76668	0.83142	0.96	0.95778	0.63334
1995	chr11	17819810	17820028	0.1666666667	0	0	0.2121181818	0	0.2151454545	0	0.05555	0.0625	0.140275	0.04166666667	0.1243	0.04166666667	0	0.1138916667	0.08873333333	0	0.034225	0	0.07203333333	0.1246416667	0
1996	chr11	19466161	19466329	0.6666666667	0.5833333333	0.5714285714	0.6875	0.35625	0.25	0.1	0.416675	0.4229125	0.78125	0.4687375	0.59335	0.4241125	0.545825	0.4875	0.5101625	0.5000125	0.333325	0.4375	0.57555	0.7859875	0.7080375
1997	chr11	19466364	19466787	0.04310344828	0	0.08333333333	0.359525	0.1547619048	0.007142857143	0.08333125	0.08333	0.007352941176	0.1029411765	0.04953611111	0.1759916667	0.01857142857	0.02857142857	0.1656852941	0.04494166667	0.04300967742	0.010415625	0.006944444444	0.04710833333	0.2126972222	0.1503242424
1998	chr11	19683727	19684318	0	0.1111111111	0.1666666667	0.1875	0.2083375	0.03703333333	0.3125	0.1666666667	0.0873	0	0.08333333333	0.1234555556	0	0.02777777778	0.2135777778	0.1122666667	0.1555555556	0.2	0.02777777778	0.06666666667	0.2101888889	0.04365555556
1999	chr11	20720397	20720901	0.07692307692	0.07692307692	0.1796222222	0.5	0.2222222222	0.1111055556	0.1533111111	0.1272944444	0.1711611111	0.2592555556	0.23958125	0.2416833333	0.1944444444	0.1944444444	0.1764705882	0.2324055556	0.1527777778	0.1982833333	0.1268722222	0.1902388889	0.2405055556	0.2734
2000	chr11	20730976	20731309	0.04385789474	0	0.09682380952	0.07842941176	0	0.016665	0.02664761905	0.03333333333	0.02777619048	0.1052631579	0	0.08775714286	0	0.02380952381	0.0833	0.02698571429	0.09523809524	0.06666666667	0.005952380952	0.02176666667	0.09684761905	0.05179047619
2001	chr11	20788985	20789628	0.2962888889	0.3	0.1041625	0.35	0.17381	0.30334	0	0.3958375	0.215	0.15	0.16833	0.12628	0.30941	0.3333333333	0.14523	0.095	0.05	0.26334	0.51667	0.42532	0.15186	0.1719
2002	chr11	22787182	22787944	0.05882352941	0.013332	0.03763225806	0.1875	0.09090909091	0.01744186047	0.04259166667	0	0.01707317073	0.06	0.0208325	0.0561902439	0.02162162162	0.02477567568	0.3523837209	0.015625	0.07619142857	0.01219512195	0.01955	0.07406428571	0.1061536585	0.07848837209
2003	chr11	23234286	23234513	0	0.29165	0.083325		0	0	0.083325	0.083325	0	0.25	0	0.154775	0	0	0.129475	0.0697	0.125	0	0	0.10865	0.2125	0.0763
2004	chr11	27134464	27134843	0.35416875	0.03571428571	0.3499941176	0.13020625	0.3156764706	0.5186	0.4607705882	0.02222	0.4152294118	0.1111111111	0.2205882353	0.3763470588	0	0.4156764706	0.4512941176	0.0625	0	0	0	0.4416	0.393	0.3367705882
2005	chr11	27134916	27134945	0	0	0.5555666667	1	0.8333333333	0.4166666667	0.4444333333	0.1111	0.3842333333		0.5	0.3002666667		0	0.4722	0	0.1944333333	0.3333	0.06666666667	0.3156333333	0.1865333333	0.1389
2006	chr11	27135129	27135166		0.3333333333	1	1	0.5555666667	0.85	1	1	0.9259333333	0.8333333333		0.873		0.8333333333	1	0.8666666667	1	1	1	0.9629666667	0.7857	0.9333333333
2007	chr11	27536229	27536646		0.0625	0	0.61666		0	0.1	0.5	0.19	0.65	0.1	0.6055	0.03334	0	0.66	0.21334	0.56666	0	0	0.04	0.77712	0.66226
2008	chr11	32309381	32309483			0	0.6666666667		0	0	0	0	0.1666666667	0.5	0.2	0	0.1944333333	0.3333333333	0.04166666667	0.3333333333	0	0	0.1333333333	0.5	0.2626
2009	chr11	33153156	33153457	0.5	0.25	0.51778	0.8	0.64668	0	0.2	0.76094	0.36786	0.80238	0.78668	0.80394	0.13334	0.93334	0.91	0.28888	0.92666	0.2	0.33334	0.04444	0.92698	0.87072
2010	chr11	33837494	33838487	0.008196721311	0	0.05107419355	0.01851851852	0.01481555556	0.04954864865		0.02272727273	0.01328405797	0.03082191781	0.04032258065	0.029656	0.05303030303	0.03125	0.02766176471	0.01369863014	0.03439047619	0.01111111111	0.03970588235	0.01456486486	0.02905405405	0.0293
2011	chr11	34134237	34134477	0.2	0.12	0	0.2	0.10833	0.4375	0.10666	0.05	0.06667	0.16667	0	0.23501	0.18333	0.10333	0.12667	0.02	0.12334	0.1428571429	0.05	0.15833	0.1018555556	0.1394
2012	chr11	34493317	34493431	0.3	0.25	0.2		0	0.03334	0.14286	0.26666	0.13214		0.05	0.18406	0.06666	0	0.14666	0.25	0	0.05	0.18096	0.09048	0.08	0.05834
2013	chr11	36707729	36708227	0.2371769231	0.4255142857	0.3544214286	0.2916642857	0.4773857143	0.3611083333	0.6011857143	0.38095	0.3726214286	0.4880928571	0.25	0.3570428571	0.5	0.75	0.4505071429	0.3571357143	0.4059571429	0.4702428571	0.49405	0.3553571429	0.5369214286	0.5472857143
2014	chr11	43738596	43738683	0.1666666667	0	0	0	0.083325	0.1666666667		0		0.25	0.05555	0.08333333333	0	0	0.125	0	0	0	0	0.0707	0.05555	0.07221666667
2015	chr11	43835709	43836737	0	0	0	0.0303030303	0	0.005127692308	0	0.008453623188	0.004025352113	0.02101449275	0.01478387097	0.0110943662	0	0.03181818182	0.2276070423	0.04385964912	0.01715735294	0.01414090909	0.007765217391	0.007791428571	0.01434225352	0.01410307692
2016	chr11	44035941	44036704	0.3475585366	0.7884615385	0.6821170732	0.02083333333	0.3839609756	0.2621605263	0.9920642857	0.04273333333	0.07520243902	0.7567581395	0.04954864865	0.5526627907	0.500944186	0.1296259259	0.7186651163	0.6705534884	0.2540595238	0.870544186	0.467444186	0.4860488372	0.5681116279	0.5186162791
2017	chr11	45093396	45093629	0.06060909091	0.1666666667	0.04545454545	0.2878727273	0.26666	0	0.1	0.2499909091	0.09393636364	0.4929636364	0.0606	0.2448727273	0.2	0	0.2380857143	0.09467272727	0.1197	0.3484818182	0	0.1556272727	0.2575727273	0.114
2018	chr11	45268142	45268357	0.2	0	0.1666666667	0.1666666667	0	0	0.08333333333	0.1527833333	0.08333333333	0.1319333333	0.1666666667	0.225	0.19445	0	0.1388833333	0.1027833333	0.05555	0.19445	0.1333333333	0.13332	0.2208333333	0.16425
2019	chr11	46503888	46504268	0.06785714286	0.05476071429	0.01905	0.1470588235	0.01	0.04464285714	0.04545454545	0.0462962963	0.03563103448	0.05357241379	0.1052631579	0.07155172414	0.077975	0.125	0.1293103448	0.05296896552	0.0679	0.04310344828	0.01190357143	0.065475	0.07068965517	0.08012692308
2020	chr11	46545447	46546190	0.1264875	0.08695652174	0.10215	0.07843137255	0.1250019231	0.1138774648	0.02358301887	0.0677078125	0.09651791045	0.1929914286	0.1218895522	0.1534931507	0.07261571429	0.08939242424	0.1087958333	0.1288071429	0.1255075758	0.03763225806	0.0462962963	0.122769863	0.1521459459	0.11924
2021	chr11	46855841	46855914	0.6666666667	0.7222333333	0.8333333333	0.8666666667	1	0.7222333333	0.8333333333	1	0.9166666667	1	1	0.9833333333	0.7555666667	0.7222333333	1	0.7777666667			1	1	1	0.9444333333
2022	chr11	46875138	46875271	0.06666	1	0.8333333333	0.8	0.76666	0.05	0	0.14766	0	1	0.6	1	0	0.5	0.95	0	1	0	0.1	0	0.94366	0.93334
2023	chr11	46875456	46876170	0.5904714286	0.8809571429	0.9246391304	1	0.7368473684	0.8535173913	0.9444444444	1	0.8239565217	0.9927521739	0.9434782609	0.9347826087	0.9637695652		0.9094217391	0.9058	0.9782608696	0.8514565217	0.9710173913	0.8637130435	0.9718478261	0.9409608696
2024	chr11	46983225	46983543	0.1666666667	0.208325	0.08333333333	0.3611	0.18055	0	0.2777666667	0.02083333333	0.03333333333	0.2916666667	0.1666666667	0.28175	0.03333333333	0	0.2083333333	0.04761666667	0.08333333333	0	0	0	0.3953666667	0.2500166667
2025	chr11	47586085	47586177	0	0.5000125	0.1395875	0.4375125	0.208325	0.10625	0.5625	0.375	0.2916625	0.375		0.4617625	0.6146	0.4285714286	0.1875	0.129175	0.1041625	0.25	0.2452375	0.0491125	0.4011875	0.5979125
2026	chr11	47614085	47614433	0.3888833333	0.1428571429	0.16665	0.8095285714	0.36666	0.1547571429	0.4928571429	0.3149571429	0.1904714286	0.2954142857	0.4642714286	0.7059571429	0.2976142857	0.3809428571	0.5551142857	0.3035714286	0.2857142857	0.2381	0.2857142857	0.2703	0.6180285714	0.6610571429
2027	chr11	47740052	47740355			0.3333333333	0.166675	0.17145	0.25	0.125	0.25	0.25	0.041675	0.25	0.1992	0.25	0	0.177075	0.0868	0	0.29165	0.298225	0.116975	0.312075	0.1736
2028	chr11	47931080	47931136		0.5	0	0.65	0.2444333333	0.3333333333	0.3333333333	0.1666666667	0.3333333333	0.3888666667	0.5555666667	0.3241666667	0.3722333333	0	0.2943666667	0.3333333333	0.08333333333	0	0.2889	0.2	0.2797666667	0.4312
2029	chr11	48160857	48161272	0.208325	0.0625	0.2738142857	0.26666	0.5294625	0.2777666667	0.125	0.1428571429	0	0.2291625	0.1875	0.51925	0.125	0.1666571429	0.4419625	0.1395875	0.1	0.320825	0.309925	0	0.4384	0.40175
2030	chr11	48279309	48279820	0.08332857143	0.23334	0.1041625	0.2777777778	0.2944444444	0.1759222222	0.2291625	0.0625	0.2722222222	0.2652111111	0.1666666667	0.3571555556	0.1666666667	0.2328	0.2890222222	0.1851888889	0.1296333333	0.0416625	0.1814777778	0.1337777778	0.2275222222	0.2275111111
2031	chr11	49385233	49385813	0.7785078947	0.7236842105	0.9342695652		0.8823456522	0.9215326087	0.9163043478	0.9666666667	0.9528913043	1	0.9746391304	0.9345586957	0.9547543478	0.9781488889	0.9644130435	0.9695652174	0.9770377778	0.8181818182	0.9456543478	0.975	0.9421717391	0.9474652174
2032	chr11	57548643	57548984	0	0.07142857143	0.2619	0.1190428571	0.08333333333	0.2381	0.04761428571	0.1285714286	0.05714285714	0.2142714286	0.1612285714	0.1666714286	0.1071428571	0.2428571429	0.1809571429	0.03571428571	0	0.07142857143	0	0.1707571429	0.2381	0.0762
2033	chr11	57661744	57661823	0.4	0.4444333333	0.4404857143	0.4285714286	0.4668285714	0.3333285714	0.2142857143	0.3333285714	0.4095285714	0.2047714286	0.4809571429	0.5055142857	0.2738	0.3333333333	0.3079857143	0.2857142857	0.3214285714	0.3571428571	0.4163285714	0.3802142857	0.3381	0.3602428571
2034	chr11	58625076	58625306	0.16666		0	0.125	0		0	0.03334	0.04	0.08572	0	0.08888	0	0	0.16668	0.05	0	0	0	0.03334	0.13334	0.075
2035	chr11	59085169	59085421	0	0	0	0	0.07142857143	0	0	0.06666666667	0	0.07222	0.07841333333	0.1	0.01111333333	0.02222	0.1589769231	0	0.02222	0.01666666667	0	0.01852	0.09524	0.03555333333
2036	chr11	59565567	59565765	0	0.375	0.583325		0.175	0	1	0.5555333333	0.291675	0.70835	0.283325	0.6825	0.125	0.26905	0.464275	0.25	0.7113	0.125	1	0.25685	0.702075	0.74285
2037	chr11	59774299	59774765	0	0.1666666667	0.1666666667	0.5833375	0.2625	0.125	0.175	0.2291625	0.0416625	0.622025	0.1458375	0.5978125	0.1666625	0.25	0.3749875	0.066675	0.4791625	0.1666714286	0.05655	0.0795375	0.5198875	0.482625
2038	chr11	60803521	60803583	0.208325	0.75	0.425	0.8889	0.333325	0.52085	0.175	0.625	0.3616	0.775	0.675	0.619475	0.225	0.16665	0.2524	0.471425	0.125	0.2	0.716775	0.356125	0.641675	0.48215
2039	chr11	60803589	60803706	0.1439363636	0.2857142857	0.5653846154	0	0.73333	0.3987153846	0.4166615385	0.4583333333	0.5417538462	0.7307769231	0.7115538462	0.6174769231	0.2602538462	0.3397384615	0.4892	0.5061615385	0	0.3706923077	0.6887076923	0.4028615385	0.5256384615	0.7436
2040	chr11	60803710	60803930	0.6969636364	0.72	0.7114821429	0	0.6249958333	0.6892857143	0.7111037037	0.7121272727	0.6434571429	0.8244071429	0.6279785714	0.7149607143	0.4684464286	0.3631916667	0.4492357143	0.6374107143	0.05555416667	0.5795407407	0.7666607143	0.5920392857	0.7976214286	0.5840608696
2041	chr11	61322679	61322791	0.208325	0.208325	0.45835	0.3333333333	0.375	0.3125	0.25	0.583325	0.333325	0.30625	0.25	0.275	0.308325	0.25	0.395825	0.4444333333	0.333325	0	0.25	0.52505	0.31695	0.40045
2042	chr11	61374524	61374872	0.04761428571	0.05	0.1060636364	0.07575454545	0.05833	0	0.02272727273	0.04090909091	0	0.1883090909	0	0.1398	0.02272727273	0.04545454545	0.1772727273	0.04545454545	0.1727272727	0.02272727273	0.04545454545	0.03880909091	0.2678454545	0.1666636364
2043	chr11	61381905	61382343	0.152775	0	0.2702357143	0.1666666667	0.2083375	0.01923076923	0.05357142857	0.1765357143	0.08333333333	0.1388833333	0.07142857143	0.09517857143	0.03571428571	0.1630928571	0.1994	0.1215928571	0.04166428571	0.1590142857	0.1607142857	0.1709142857	0.1281	0.2011857143
2044	chr11	61418095	61419571	0.007787850467	0.02656956522	0.008823529412	0.03525576923	0.02232142857	0.01276854839	0.0342026087	0	0.006989516129	0.03398058252	0.008064516129	0.02882109375	0.01653225806	0.01027936508	0.0341336	0.0188	0.03049606299	0.01218487395	0.03265609756	0.02091968504	0.02776307692	0.0254531746
2045	chr11	61598322	61598467	0.25	0	0.7886833333	0.8	0.6388833333	0	0.2777666667	0.25	0	0.7893666667	0.9166666667	0.90675	0	0	0.8611166667	0.1041666667	0.9027833333	0	0	0	0.8660666667	0.9206333333
2046	chr11	61627331	61627526	0	0.3333333333	0.04545454545	0	0.01666666667	0.02272727273	0.097225	0	0.05555833333	0.277775	0.08333333333	0.1298	0.0303	0	0.1337416667	0	0.04860833333	0.08181818182	0.065475	0.01389166667	0.1572416667	0.13195
2047	chr11	61905898	61906712	0.01492209302	0	0.005847368421	0	0.01538461538	0.03003837209	0.007042253521	0.01013513514	0.01373068182	0.02847974684	0.04305342466	0.05012022472	0	0	0.034888	0.008474576271	0.07142857143	0.004629166667	0.07095522388	0.005844155844	0.04009418605	0.02576666667
2048	chr11	61954399	61955086	0.21875		0.7794176471	0.8431352941	0.7107941176	0.4487230769	0.2941176471	0.8333333333	0.4595823529	0.3846153846	0.8264764706	0.8152117647	0.578125	0.69791875	0.8196117647	0.5831176471	0.8313764706	0.5245117647	0.8808058824	0.3625	0.7759176471	0.8399470588
2049	chr11	62102096	62102312	0.375	0.59375	0.93229375	0.5454545455	0	0.64604375	0.7894375		0.73749375	0.65429375	0.9388866667	0.79528125	0.79195625	0.65625	0.7547875	0.45416875	0.83334375	0.67916875	0.96875	0.92648125	0.75	0.92796875
2050	chr11	62300450	62300781	0		0.04545454545	0.2	0.09090909091	0.04166666667	0	0	0	0.05275384615	0.02563846154	0.1315	0	0.045	0.1166666667	0	0.03159230769	0.01389166667	0.09569230769	0	0.1207923077	0.1435846154
2051	chr11	62439147	62439224	0.625	0.75	0.75		0.875	1	0.916675	0.95	0.875	1	0.791675	1	1	0.75	0.964275	0.8875	1	0.5	1	0.916675	0.895825	0.7014
2052	chr11	62714684	62715023	0.5020875	0.5722333333	0.7722222222	1	0.7037	0.4881	0.666675	0.625	0.4907444444	0.7222222222	0.7550222222	0.8219333333	0.4757888889	0.7142857143	0.9080666667	0.6234555556	0.9638888889	0.5277833333	0.7370444444	0.4649555556	0.8567777778	0.8931111111
2053	chr11	62780453	62780681	0.18332	0.5	0.2777666667		0	0.2638833333	0.125	0	0.1	0.09721666667	0.05555	0.2331833333	0	0.2	0.125	0.1777666667	0.29465	0	0.24	0.225	0.2068833333	0.2986166667
2054	chr11	62894826	62895667	0.1	0.1212090909	0.1363636364	0.2222222222	0.175	0	0.2857142857	0.1212090909	0.09091818182	0.1351	0.06667	0.1322818182	0.25	0.06818181818	0.1515181818	0.09090909091	0.07272727273	0.1363636364	0.1136363636	0.1087727273	0.2071363636	0.14167
2055	chr11	63877963	63878308	0.09090909091	0.02272727273	0.6794846154	0.6818181818	0.4487230769	0.15333	0.1666666667	0.2083333333	0	0.6771384615	0.5909090909	0.7345769231	0.0303	0.38333	0.5069416667	0.1111111111	0.7551384615	0.5	0.3493846154	0.04545454545	0.7430461538	0.6668538462
2056	chr11	63928113	63929455	0.003401020408	0.002906976744	0.01116804124	0.05913870968	0.003471875	0	0.007491011236	0.01328405797	0	0.01612903226	0.009548958333	0.02022192982	0.006409615385	0.007551219512	0.0083325	0.005844545455	0.01685089286	0	0.009547916667	0.00369009009	0.01981071429	0.01821090909
2057	chr11	64142902	64143360	0.07142857143	0	0.07142857143	0.1944444444	0.05	0.1354125	0.06666666667	0.09375	0.1538384615	0.1764705882	0.1186818182	0.1735	0.0521	0.08333571429	0.1265235294	0.06666666667	0.11756875	0.07692307692	0.13020625	0.090625	0.2250705882	0.20905625
2058	chr11	64287431	64287622	0.6296444444	1	0.70775	0.9583333333	0.7638916667	0.909725	0.7986166667	0.9166666667	0.972225	0.759725	0.9791666667	0.833925	0.625	0.7954545455	0.9305583333	0.8783583333	0.9150666667	0.8665666667	0.8125	0.9398166667	0.8225333333	0.8531
2059	chr11	64291397	64291468	0.2	0.1833333333	0.2361		0.125	0.1388833333	0.1666666667	0	0.30655	0.1888833333	0.29525	0.4271166667	0.4888833333	0.1833333333	0.3333333333	0.2601166667	0.2027833333	0.05	0.2222333333	0.3267833333	0.2930333333	0.43115
2060	chr11	64297143	64297240	0.6567666667	1	0.9333333333		0.75	0.8333333333	0.8889	0.7778	0.8333333333	0.9444333333	1	1	1		0.9666666667	0.7222333333	1	0.8889	1	0.7833333333	0.9283333333	1
2061	chr11	64438798	64439805	0.04487179487	0.1216216216	0.06699019608	0.1910560976	0.09828974359	0.04637916667	0.07143061224	0.05434782609	0.056666	0.04542352941	0.058125	0.07021923077	0.09349512195	0.091334	0.08823529412	0.051175	0.05608846154	0.02978510638	0.03921568627	0.07292307692	0.09481923077	0.07713333333
2062	chr11	65375123	65376275	0.3178611111	0.1785714286	0.5012807692	0.6320705882	0.495309375	0.1609514286	0.5	0.1612903226	0.3345861111	0.6701055556	0.4944454545	0.6698194444	0.2096774194	0.2833333333	0.6550916667	0.25935	0.6095314286	0.1151970588	0.2162972222	0.07394166667	0.7882916667	0.7223916667
2063	chr11	65411684	65412920	0.164285	0.2272727273	0.1047619048	0.4941136364	0.3380952381	0.1439409091	0.5	0.125	0.1030318182	0.4856090909	0.4213272727	0.4623409091	0.1439409091	0.1349190476	0.1730142857	0.168335	0.2624772727	0.03333333333	0.1666681818	0.04545454545	0.3425954545	0.3864863636
2064	chr11	65414340	65416220	0.06086179775	0.07142857143	0.0875	0.1605263158	0.1469013699	0.0599202381	0.08	0.07986041667	0.05722061856	0.1432979381	0.1459734043	0.1472454545	0.05035052632	0.05177234043	0.1085175258	0.03522268041	0.1392536082	0.02020151515	0.09290851064	0.01677065217	0.1434173469	0.1350043011
2065	chr11	65416227	65417664	0.464584375	0.578125	0.7603166667	0.8190457143	0.741146875	0.4828947368	0.9545454545	0.7113829268	0.7023744186	0.8953488372	0.8707069767	0.8238372093	0.4871769231	0.65625	0.8874883721	0.7224790698	0.8158906977	0.6451612903	0.7453488372	0.4776666667	0.8014883721	0.8357372093
